1,C_sar Moreno,1
1,Chavar’n,1
1,El Capricho,1
1,Jesœs Mar’a,1
1,Jorge Enrique Virgen,1
1,La Candelaria,1
1,Los Sabalzas,1
1,Mariscal,1
1,Rancho de Cheque,1
1,Rancho Escondido,1
1,Sergio Parra,1
1,Localidades de una vivienda,1
1,Localidades de dos viviendas,1
2,Total del Municipio,1
2,Colima,1
2,Acatit‡n,1
2,El Alpuyequito,1
2,Los Asmoles,1
2,El Astillero de Abajo,1
2,El Astillero de Arriba,1
2,El Bordo,1
2,La Capacha,1
2,Corralitos,1
2,El Chanal,1
2,Estapilla,1
2,Las Golondrinas,1
2,Las Gu‡simas (Las Borregas),1
2,Las Higueras,1
2,El Huicumo,1
2,Rancho Viejo,1
2,La Media Luna,1
2,Loma de Ju‡rez (El Mezquite),1
2,Los Ortices,1
2,Paso del Zarco,1
2,Piscila,1
2,Cardona,1
2,Puerta de çnzar,1
2,Las Carmelitas,1
2,Los Tepames,1
2,Ticuizit‡n,1
2,Tinajas,1
2,Trapichillos,1
2,Las Tunas,1
2,El Alpuyeque,1
2,Arroyo Verde,1
2,Granja Amalia,1
2,Buenos Aires,1
2,La Barrosa,1
2,La Paz,1
2,Colomitos,1
2,Chacalc‡huitl,1
2,San Emigdio,1
2,Santa Fe,1
2,La Loma de Ignacio Allende,1
2,La Lomita,1
2,Moctezuma,1
2,Los Mezcales,1
2,Pueblo Viejo,1
2,La Providencia,1
2,Las Pe–itas,1
2,La Primavera,1
2,Quinta del Sol,1
2,Rancho Selene,1
2,Rancho Nuevo,1
2,La Tecomaca,1
2,Loma de F‡tima,1
2,El Amarradero,1
2,El Camich’n,1
2,El Capricho,1
2,Crucero Baj’o de la Leona,1
2,Las Palmas,1
2,Follajes Tropicales,1
2,Familia Garc’a,1
2,El Naranjito,1
2,El Escribano,1
2,Rancho Corrales,1
2,Ninguno,1
2,Valent’n D’az,1
2,Rancho Caramullo (Vicente Carrillo),1
2,Ram—n Heredia,1
2,Santa Elena,1
2,Ninguno [Club Cineg_tico],1
2,Calhidra de Occidente,1
2,Las Lomas (Monte Calvario),1
2,Monte Verde (Arturo Salazar Puente),1
2,El Sauz,1
2,Ninguno,1
2,El Mil Amores,1
2,Las Parotas (Ramos Salido),1
2,Naranjal Poniente,1
2,Calhidra la Gloria,1
2,Los Garc’a (El Bordo),1
2,El Canario,1
2,Ninguno [Caseta Control de Incendios],1
2,Ninguno [CECAF AC],1
2,La Herradura,1
2,El Hu_rfano,1
2,Ignacio Allende (Benigno P_rez),1
2,Ignacio Carrillo,1
2,Lomas de San Jorge,1
2,Rancho de Torres,1
2,El Mangal (San Miguel del Ojo de Agua),1
2,Los Filtros,1
2,Jos_ Verduzco,1
2,La Noria,1
2,Pablo Luna Silva,1
2,Puente Ju‡rez,1
2,La Pur’sima (Enrique Michel),1
2,Rancho Blanco,1
2,Tiburcio Velasco Valencia,1
2,La Trinidad,1
2,Carlos Beckman Ochoa,1
2,El Milagro,1
2,Amador Mac’as,1
2,Germ‡n Torres,1
2,Salitrillos,1
2,Salvador Fonseca,1
2,San Antonio,1
2,San Pablo,1
2,Rancho de Bernardo,1
2,Santa Azucena (Sergio Verduzco),1
2,Tampumachay,1
2,Tom‡s Esp’ritu,1
2,Ar‡ceas [Vivero],1
2,El Calavero,1
2,La Frontera,1
2,San Jos_,1
2,Adelina Andrade,1
2,El Aguaje,1
2,Alberto Vergara,1
2,El Birriero,1
2,Carmelitas,1
2,Los Novillos (Antonio P_rez),1
2,Colonia Carlos V‡zquez,1
2,Colonia las Foras,1
2,Colonia los Sauces,1
2,El Diecisiete,1
2,Dionisio Rol—n,1
2,Francisco Anguiano,1
2,Crucero las Golondrinas [Gasolinera],1
2,La Ermita (Guillermo Casta–eda),1
2,Ignacio Allende,1
2,Javier çlvarez,1
2,Javier el Huarachero,1
2,Jesœs Rodr’guez,1
2,Joaqu’n çlvarez,1
2,Jos_ Vega,1
2,Juan Vergara,1
2,Los Dos Amigos [Restaurante],1
2,Huerta Familiar,1
2,Manuel Gonz‡lez,1
2,Margarito Barbosa,1
2,Mario Morales,1
2,El Para’so (Salvador Cobi‡n),1
2,Los Potrillos,1
2,Rancho Calder—n,1
2,Rancho de Andr_s,1
2,Montegrande,1
2,Los Tres Cedros,1
2,Rancho Viejo,1
2,El Rosario,1
2,El Salado,1
2,Salvador Ruelas,1
2,San Antonio,1
2,Taxinastla (R’o Naranjo),1
2,El Tejado,1
2,Salvador Hern‡ndez,1
2,Las Lomas,1
2,El Mirador,1
2,Los Laureles,1
2,Linda Vista,1
2,çngel Mac’as,1
2,Rancho Benjam’n,1
2,Lupe Morf’n,1
2,El Tajo,1
2,Carmen Villase–or,1
2,Eduardo Otero Cervantes,1
2,El Sue–o de Lety,1
2,Florencia Guti_rrez Cort_s,1
2,La Curva,1
2,La Palma,1
2,La Palmera [Dulcer’a],1
2,La Quinta Blanca,1
2,Las Parotas,1
2,Los Tres Gallos,1
2,La Parota (Rafael Contreras),1
2,Antonio Tejeda Olivera,1
2,Ninguno [Av’cola y Ganadera de Jalisco Dos],1
2,Colonia Tierra y Libertad,1
2,El Limoncito,1
2,El Pitayo,1
2,Emmanuel,1
2,La Parota,1
2,Martha Torres Mej’a,1
2,Plan de Parotas,1
2,Prados de la Estancia,1
2,Ninguno,1
2,San Juan,1
2,Villa Laureles,1
2,Localidades de una vivienda,1
2,Localidades de dos viviendas,1
3,Total del Municipio,1
3,Comala,1
3,Agosto,1
3,La A–ilera,1
3,La Becerrera,1
3,La Caja,1
3,Campo Cuatro,1
3,Cofrad’a de Suchitl‡n,1
3,Los Colomos,1
3,Lagunitas,1
3,Los Mezcales,1
3,Nogueras,1
3,Paredes Grandes,1
3,El Pedregal,1
3,El Remate,1
3,El Remudadero,1
3,Suchitl‡n,1
3,La Yerbabuena,1
3,Zacualpan,1
3,Rancho de Guerrero,1
3,Loma Alta (Las Granjas),1
3,San Mart’n de los Pinos,1
3,Granadillo,1
3,La India (Los Mac’as),1
3,La Nogalera,1
3,Laguna Seca,1
3,Pintores Uno,1
3,La Piedra Rajada (La Aguacatera),1
3,La Teresita [Granja],1
3,Covechadel,1
3,La Mar’a,1
3,Hacienda el Pedregal,1
3,Monte Blanco,1
3,Los Zapotes,1
3,Rancho Blanco,1
3,La Mameyera,1
3,El Tanque (El Remolingo),1
3,Saint Francis,1
3,El Fresnito,1
3,Rancho del Medio (Petronilo Castro),1
3,Fortino Llerenas (Potrero de las Bre–as),1
3,Copalitos,1
3,El Naranjito,1
3,La Ca–ada,1
3,El Charango,1
3,Don Clemente,1
3,El Embudo,1
3,Las Higuerillas,1
3,La Huizachera,1
3,Las Latas,1
3,Luis Montes,1
3,Palo Alto,1
3,Los Pinos,1
3,Potrero de San Miguel,1
3,Los Tomatillos,1
3,La Tescalama,1
3,Ninguno [Cribados y Derivados del Pac’fico],1
3,La Laguna,1
3,Alberto Bolio,1
3,Los Potros,1
3,David Delgado,1
3,Efr_n Hern‡ndez,1
3,Efr_n Rol—n,1
3,Francisco Valencia,1
3,Las Gemelas,1
3,Genaro Ram’rez,1
3,Heriberto Medina,1
3,Jesœs Lizama,1
3,Luc’a de los Santos,1
3,Nicasio Ponce,1
3,Ex-Hacienda Paredes Grandes,1
3,Pintores Dos,1
3,Jesœs Rubio,1
3,Rose Hill,1
3,Saœl Gonz‡lez,1
3,El Venado,1
3,Boboyado,1
3,La Parota,1
3,Comala,1
3,Colonia Miguel de la Madrid Hurtado,1
3,Jos_ Fuentes,1
3,Residencial Ex-Hacienda de Nogueras,1
3,Las Moras,1
3,Beto Llerenas,1
3,Buenos Aires,1
3,Everardo Arzac G—mez,1
3,Majahual [Granja],1
3,La Ca–ada,1
3,Las Higueras,1
3,Cirilo Cruz Mart’nez,1
3,Don Helio,1
3,El Baj’o,1
3,Ex-Hacienda los Colomos,1
3,Fraccionamiento Barranca del Coyote,1
3,Loma Alta,1
3,Los Helechos,1
3,Los Tamarindos,1
3,Residencial Campestre los Mezcales,1
3,Localidades de una vivienda,1
3,Localidades de dos viviendas,1
4,Total del Municipio,1
4,Coquimatl‡n,1
4,Agua Zarca,1
4,El Alcomœn (Luis Echeverr’a çlvarez),1
4,El Algodonal,1
4,Buenos Aires,1
4,El Colomo,1
4,Cruz de Piedra,1
4,El Chical,1
4,La Esperanza,1
4,Jala,1
4,Pueblo Ju‡rez (La Magdalena),1
4,Los Limones,1
4,El Poblado,1
4,La Sidra,1
4,Crucero de Quizalapa,1
4,Piedras Gordas,1
4,Nahualapa,1
4,El Cerano,1
4,El Barrio,1
4,Don Antonio (De Bayardo),1
4,El Copal,1
4,Santa Martha,1
4,Buenos Aires,1
4,Jayamitas,1
4,El Guayabo (Jesœs Morent’n),1
4,La Majada,1
4,El Indio,1
4,El Pitayo (Casa de Piedra),1
4,Los Chorritos [Granja],1
4,El Capricho,1
4,Santa Catalina,1
4,Los Guayabillos,1
4,La Fundici—n,1
4,Ninguno,1
4,El Capiro,1
4,El Chico,1
4,Chuy Vaca,1
4,La Huertita,1
4,San Jos_,1
4,Los Chatos,1
4,Bugambilias [Vivero],1
4,Mundo Verde [Vivero],1
4,Los Amiales,1
4,Las Moras,1
4,La Ca–a,1
4,Agrofertilizantes de Colima,1
4,Camichines (Esperanza M_ndez),1
4,Casa Morada,1
4,Colonia los Limones,1
4,Corrales los Limones,1
4,Felipe Mar’a,1
4,Felipe Michel,1
4,El Jacalito,1
4,Quizalapa (Jesœs Montes de Oca),1
4,Jos_ Luis Dur‡n,1
4,Lupe Rangel,1
4,Miguel Gonz‡lez,1
4,Las Bugambilias,1
4,Los Valle,1
4,La Guadalupana,1
4,La Chiminila,1
4,El Palapo,1
4,El Charro Uno,1
4,San Mart’n,1
4,Rancho Ganadero,1
4,San Isidro [Bloquera],1
4,Las Tarjas Viejas,1
4,San Jesœs,1
4,Localidades de una vivienda,1
4,Localidades de dos viviendas,1
5,Total del Municipio,1
5,Cuauht_moc,1
5,El Aguinaldo [Granja],1
5,Alcaraces,1
5,Alzada,1
5,Buenavista,1
5,Cerro Colorado,1
5,El C—bano,1
5,Chiapa,1
5,Montitl‡n,1
5,Ocotillo,1
5,La Palma,1
5,Palmillas,1
5,El Pari‡n,1
5,Queser’a,1
5,San Joaqu’n,1
5,El Trapiche,1
5,Hacienda Vieja,1
5,La Limonera,1
5,El Seminario,1
5,Baj’o de la Leona,1
5,Copalito,1
5,Los Aguacates,1
5,Santa Teresita,1
5,Base Reyna,1
5,Cuatro Vientos,1
5,Efr_n Vizca’no,1
5,Gabriel de la Mora,1
5,El Gallero,1
5,Rancho Grande,1
5,El Monasterio,1
5,Ninguno,1
5,Rancho Blanco,1
5,Residencial Camino Real,1
5,Calle Naranjo Nœmero Doce,1
5,Ninguno,1
5,El Polvorete,1
5,Los Zapotes,1
5,Salida a San Joaqu’n,1
5,Roberto Mart’nez [Vivero],1
5,Julia Vaca,1
5,Germ‡n Ascencio Faubet,1
5,Salvador Negrete,1
5,El Trapiche,1
5,El Cahuitito,1
5,Hortensia Shulte,1
5,J. Guadalupe Madrigal,1
5,El Pino,1
5,Los Avillos,1
5,El Refugio,1
5,Roberto Vallejo,1
5,Carlos Flores,1
5,La Zacatera,1
5,El Soguillero,1
5,Mar’a del Pilar G—mez,1
5,Junio Urzœa,1
5,Kar’n Urzœa,1
5,Los Cuartos,1
5,Luis Leonel Amezcua,1
5,La Escaramuza,1
5,Rancho Mar’a Luisa,1
5,Terencio Galindo,1
5,De Alba,1
5,Emily,1
5,Rancho Ochœn,1
5,Rigoberto Qui–ones,1
5,Localidades de una vivienda,1
5,Localidades de dos viviendas,1
6,Total del Municipio,1
6,Ixtlahuac‡n,1
6,Agua de la Virgen,1
6,El Alpuyeque,1
6,Aquiles Serd‡n (Tamala),1
6,El Camich’n (Veintis_is de Julio),1
6,El Capire,1
6,Caut‡n,1
6,Las Conchas,1
6,Chamila,1
6,El Galaje,1
6,Higueras de Santa Rosa,1
6,Jiliotupa,1
6,La Presa (Barranca del Rebozo),1
6,San Gabriel,1
6,Santa In_s,1
6,La Tabaquera,1
6,El Tecualanal,1
6,Las Trancas,1
6,La Tunita,1
6,Zinacamitl‡n (Los Chicos),1
6,Las Anonas,1
6,Los Chicos,1
6,La Tepamera,1
6,L‡zaro C‡rdenas,1
6,Joel Moreno,1
6,Rancho Quintero (Los Corrales),1
6,San Marcos (Marcos P_rez),1
6,Rancho Margarita,1
6,Rancho Nuevo,1
6,La Cascalotera (Los Rincones),1
6,El Cuastecomate,1
6,Rafael Cort_s,1
6,Rafaela Torres,1
6,Rancho de Gonz‡lez,1
6,Rancho de Olivera (La Pe–a),1
6,Los Chivos,1
6,El Galaje [Empacadora],1
6,Guadalupe Quinto Mariano,1
6,El Novillero,1
6,Octavio Parra Arias,1
6,La Toma [Granja Acu’cola],1
6,Llanos de San Gabriel,1
6,La Pedregosa (Rucha),1
6,Las Parotas,1
6,Los Sabinos,1
6,El Plan del Zapote,1
6,Localidades de una vivienda,1
6,Localidades de dos viviendas,1
7,Total del Municipio,1
7,Manzanillo,1
7,El Aguacatillo,1
7,Los Alm‡rcigos,1
7,Camich’n,1
7,Camotl‡n de Miraflores,1
7,Canoas,1
7,Las Canoitas,1
7,Los Cedros,1
7,El Centinela de Arriba,1
7,El Centinela de Abajo,1
7,La Central,1
7,El Colomo,1
7,Las Compuertas,1
7,La Culebra (Colimilla),1
7,Chandiablo,1
7,El Charco,1
7,El Chavar’n,1
7,Don Tom‡s,1
7,Emiliano Zapata,1
7,El Encino,1
7,El Huizcolote,1
7,Huiscolotila,1
7,Jalipa,1
7,Las Juntas de Arriba (Antiguas Juntas),1
7,Las Juntas (La Flore–a),1
7,Puertecito de Lajas,1
7,Aserradero de la Lima,1
7,Manuel çvila Camacho,1
7,El Naranjo,1
7,Nuevo el Petatero,1
7,La Palma,1
7,Los Parajes,1
7,Punta de Agua de Camotl‡n,1
7,R’o Marabasco,1
7,La Rosa de San Jos_ de Lœmber,1
7,San Buenaventura,1
7,Santa Rita,1
7,Veladero de Camotl‡n,1
7,Veladero de los Otates,1
7,Venustiano Carranza (Cualata),1
7,El Vidrio,1
7,La Viga,1
7,Ojo de Agua,1
7,La Piedrera (La B‡scula),1
7,Playa de Oro,1
7,Ciruelito de la Marina,1
7,El Coyul,1
7,Francisco Villa,1
7,Nuevo Cuyutl‡n,1
7,El Par‡,1
7,El Ciruelo,1
7,La Taberna,1
7,El Metate,1
7,Don Fortino,1
7,Rancho Fiesta,1
7,Majagua,1
7,San Jos_ de Lœmber (Piedra Redonda),1
7,Los Vishis,1
7,Llano de la Marina,1
7,Crucero R’o Marabasco,1
7,Rancho Alegre,1
7,El Astillero,1
7,Rancho la Y,1
7,La Papayera,1
7,Los Rebajes,1
7,San Antonio,1
7,Las Primaveras,1
7,El Frijol,1
7,Los Patos,1
7,C‡ndido Melgoza,1
7,El Malec—n Dos,1
7,Javier Parra (La Lety),1
7,Jesœs Guerrero,1
7,El Gavilancillo (Mario Magall—n),1
7,San Jorge,1
7,Tierra sin Nombre,1
7,San Jos_,1
7,Jos_ Villanueva,1
7,La Mira,1
7,Rancho Costa Rica,1
7,El Chocohuiztle,1
7,La Higuera,1
7,Santa Rita,1
7,Crucero del Aeropuerto,1
7,El Naranjo,1
7,Las Parotas,1
7,La Pi–a,1
7,Las Cuatas,1
7,San Gabriel,1
7,Los Achotes,1
7,La Aldea,1
7,CERESO,1
7,Los Ciruelos,1
7,Colomitos,1
7,El Garcero,1
7,La Cima del Progreso,1
7,CRIP,1
7,Crucero el Vidrio (Los M‡rquez),1
7,Ignacio Carrasco,1
7,Don Sedol Bautista,1
7,Ninguno [Empacadora de Lim—n],1
7,La Gloria del Pescador (El Ciruelo),1
7,El Cacao,1
7,Jos_ Abel Sandoval,1
7,El Alaz‡n,1
7,La Laguna,1
7,Casitas Juluapan (Vida del Mar),1
7,La Parota,1
7,Las Primaveras,1
7,Los Gallardo (Javier Mata),1
7,Rancho de Miguel Mendoza,1
7,Rancho del Coco (V’ctor Cernas),1
7,La Arena (Jos_ Luis Su‡rez),1
7,Los Tres Bellis,1
7,Ninguno [Trituradora del Municipio],1
7,De Varela,1
7,El Colomo [Gasolinera],1
7,Lanca,1
7,Los Corales (Le—n Velasco),1
7,La Esmeralda,1
7,Punta de Campos,1
7,Puente Enramada Ventanas,1
7,Barranquilla de la Cuasia,1
7,Buenos Aires Cuatro,1
7,El California,1
7,El Camich’n,1
7,Carlos Velasco (El Profesor),1
7,Casa Culin,1
7,Ninguno [Centro de Espect‡culos Santiago],1
7,Colonia la Lupita,1
7,Cosme Winter,1
7,Eduardo Camacho,1
7,Ejido Nuevo de Salahua,1
7,La Esperanza (El Tepalcate),1
7,Rinc—n de los Larios,1
7,El Ed_n,1
7,Javier Zepeda,1
7,Marcos Mend’a Jim_nez (Los Loros),1
7,Maximino R’os,1
7,La Compuerta [Obradores],1
7,La Parota,1
7,Paso del Norte,1
7,Pedro Mart’nez,1
7,Rafael Vera,1
7,Rebalse (Rancho Cervantes),1
7,Santa Rita (Pedro Herrera),1
7,Las Torres,1
7,El Velero,1
7,San Ignacio,1
7,Armando Guti_rrez,1
7,El Naranjo,1
7,La Parota (Los Rinc—n),1
7,Villa Cipr_s,1
7,Agua Zarca,1
7,Mi Ranchito,1
7,Las Isabeles,1
7,Manuel Carrasco G—mez,1
7,Los Pinitos,1
7,Crucero el Petatero,1
7,El Ancla,1
7,El Bal’n,1
7,El Cerrito,1
7,El Habillal,1
7,El Mirador,1
7,La Caba–a de Don Andr_s,1
7,Los Alcatraces,1
7,Rancho Ochoa la Aventura,1
7,Tres Camichines,1
7,San Carlos,1
7,Casas Gemelas,1
7,El Real,1
7,La Cumbre,1
7,La Laguna,1
7,Las Colimillas,1
7,Los Robles,1
7,Puntilla de Tepalcates,1
7,Localidades de una vivienda,1
7,Localidades de dos viviendas,1
8,Total del Municipio,1
8,Minatitl‡n,1
8,Agua Fr’a,1
8,Agua Salada,1
8,Las Agujas,1
8,El Arrayanal,1
8,Campamento Uno (Consorcio),1
8,El Convento,1
8,Las Gu‡simas,1
8,La Loma,1
8,El Nogal,1
8,Platanarillos,1
8,La Playa (La Playita),1
8,Potrero Grande,1
8,Ranchitos,1
8,Rastrojitos,1
8,San Antonio,1
8,El Sauz,1
8,El Terrero,1
8,La Tuna,1
8,El Aparejito,1
8,La Parota Herrada,1
8,La Coconal,1
8,Otatitos,1
8,Paticajo,1
8,Benito Ju‡rez de Pe–a Colorada (El Poblado),1
8,El Fresno,1
8,La Joya de Afuera,1
8,El Molino,1
8,El Divisadero Dos,1
8,El Terrero Dos,1
8,Las Pesadas,1
8,La Agua Buena,1
8,Las Mulas,1
8,El Platanar,1
8,Potrerillos,1
8,Buenos Aires,1
8,El Cedrito,1
8,Rancho Escondido (Mar’a Sandoval de la Cruz),1
8,Minatitl‡n,1
8,Benjam’n Campos,1
8,Localidades de una vivienda,1
8,Localidades de dos viviendas,1
9,Total del Municipio,1
9,Tecom‡n,1
9,El Baj’o,1
9,El Balc—n,1
9,Colonia Bayardo,1
9,La Boca de Apiza,1
9,Boca de Pascuales,1
9,Cabeza de Toro,1
9,Caleras,1
9,Callejones,1
9,Tecuanillo [Balneario],1
9,Casa Blanca,1
9,Cerro de Ortega,1
9,Los Ciruelos,1
9,Cofrad’a de Hidalgo (Laguna de Alcuzahue),1
9,Cofrad’a de Morelos,1
9,Colonia Ladislao Moreno,1
9,La Cruz del Sur,1
9,La Cuarta,1
9,Chalipa,1
9,Chanchopa,1
9,Chanilama,1
9,El Delirio,1
9,La Escondida,1
9,Pandol,1
9,La Gloria,1
9,Rancho G—mez,1
9,El Gringo,1
9,Hermosillo,1
9,El Llano,1
9,Madrid,1
9,Los Manolos,1
9,La Mascota,1
9,La Merced,1
9,El Naranjo,1
9,El Palenque,1
9,Papaloapan,1
9,La Parotita,1
9,Pascuales,1
9,El Porvenir,1
9,Puerta de Caleras,1
9,El Refugio (Casa Blanca),1
9,San Lorenzo [Villa Uni—n Unidad Agr’cola],1
9,Dos Rositas,1
9,La Salada,1
9,San çngel,1
9,San Antonio (Valle Nuevo),1
9,San Miguel,1
9,Tropitec (San Isidro),1
9,San Juan,1
9,San Mart’n,1
9,San Miguel,1
9,San Miguel del Ojo de Agua,1
9,Santa Anita,1
9,El Saucito,1
9,El Sif—n,1
9,La Tarecua,1
9,Tecolapa,1
9,El Triunfo,1
9,Crucero de Turla,1
9,Valle Nuevo,1
9,Villa Chica,1
9,El Ahijadero,1
9,Los çlvarez Uno,1
9,Los çlvarez Dos (Juan Pedro),1
9,El Buen Vecino,1
9,Las Brisas,1
9,El Cairo,1
9,Rancho Camelina,1
9,Cerrito de Aguilar,1
9,Chanilama,1
9,El Chorizo,1
9,Los Desmontes,1
9,Los Arcos (Pozo Cuatro),1
9,El Rosario (El Casco),1
9,Mascota [Balneario el Real],1
9,Las Gu‡simas,1
9,La Perla del Pac’fico,1
9,La Ilusi—n,1
9,El Jarocho,1
9,El Jarano,1
9,El Mayorazgo,1
9,Mocambo,1
9,El Mirador,1
9,La Manzanilla,1
9,El Mariachi,1
9,Nuevo M_xico,1
9,Ejido Santiago Tecom‡n Dos,1
9,Los Pocitos (El Palmito),1
9,Rancho Verde,1
9,Juan Pedro,1
9,El Diecinueve,1
9,Doble R,1
9,Balleza,1
9,Silvestre (El F_nix),1
9,San Jos_,1
9,San Rafael,1
9,San Mart’n,1
9,El Tœnel (H_ctor Manuel Santiago),1
9,Villa Hermosa,1
9,El Verano,1
9,Zanja Prieta,1
9,La Hacienda del Cerro (La Zapotera),1
9,Cantarranas (Los Amiales),1
9,La Palmita,1
9,San Rafael,1
9,La Primavera,1
9,Jesœs Ram’rez,1
9,La Palmita,1
9,San Miguel,1
9,San Antonio,1
9,Humberto Moreno,1
9,Santa Mar’a,1
9,El Ahijadero Dos,1
9,Los Amigos,1
9,La Candelaria,1
9,Camichines,1
9,La Carpa,1
9,Chanilama,1
9,La Fortuna [Empacadora],1
9,La Consentida [Granja],1
9,Santa Elena [Granja],1
9,El Mecinal (El Guamœchil),1
9,El Guayabal,1
9,Palo Cahuite (Guillermo Arregu’n),1
9,Limones Tonys [Industrial Limonera],1
9,Alberto Gudi–o,1
9,Jos_ Salazar,1
9,El Lim—n,1
9,La Lucita,1
9,Las Mercedes,1
9,La Miseria,1
9,Los Horcones,1
9,Villa San Jos_,1
9,Salvador Ram’rez,1
9,Ninguno [Pozo Cinco SARH],1
9,Rancho el Bonito,1
9,Laguna de Amela (Rancho),1
9,El Pilar,1
9,El Siete,1
9,San Luis,1
9,Rancho Valenzuela,1
9,El Roc’o,1
9,El Rodeo,1
9,Palo Cahuite (Francisco Arceo),1
9,El Rosario,1
9,El Sacrificio,1
9,San Crist—bal,1
9,El Rinc—n (San Jos_),1
9,San Nicol‡s,1
9,Salsipuedes,1
9,Sergio Verduzco,1
9,Tres de Noviembre,1
9,Valle Viejo,1
9,El Yaqui,1
9,Rancho Nuevo,1
9,San Miguel,1
9,Felipe Torres,1
9,FLEPSA [Frutas y Legumbres del Pac’fico],1
9,La Guadalupana,1
9,El Guayabal,1
9,Las Humedades,1
9,Loma Bonita,1
9,La Era (Lucio Le—n),1
9,Mar’a Refugio de Michel,1
9,El Pac’fico,1
9,Parota de Espinoza,1
9,Presa Derivadora Gregorio Torres Quintero,1
9,Nuevo Avemar’a,1
9,La Mina,1
9,El Marino (Ratonera),1
9,La Ratonera Dos,1
9,La Ratonera Cuatro,1
9,El çlamo,1
9,Los Reto–os,1
9,El Salvador (La Parotita),1
9,San Carlos,1
9,San Ignacio,1
9,Sigifredo Gudi–o,1
9,El Tri‡ngulo (Juan Madrigal),1
9,La Ceiba [Vivero],1
9,Laguna de Alcuzahue,1
9,El Refugio,1
9,El Tesoro,1
9,El Jacal—n,1
9,La Perla,1
9,Rancho Rosaritos,1
9,Mis Tesoros,1
9,Los Laureles,1
9,Rancho Leo (Mercedes del Real),1
9,La Lagunilla,1
9,çngeles de los Infiernos,1
9,El Chupadero,1
9,La Ilusi—n (Los Mendoza),1
9,El Ranchito,1
9,El Venado,1
9,Villa Esther,1
9,Alfonso C‡rdenas,1
9,La Lupita,1
9,Las çnimas,1
9,Arturo Pe–a,1
9,El Caguamo (Dos Arbolitos),1
9,Los Gonz‡lez,1
9,El Capricho,1
9,La Carpa Dos,1
9,El Casco (Pozo Nueve),1
9,El Cazador (San Lorenzo),1
9,La Ceiba,1
9,El C—bano,1
9,La Primavera,1
9,Laguna de Alcuzahue (Cooperativa),1
9,El Corralito,1
9,La Curva,1
9,Custodio Aguilar (El Pedregal),1
9,Cocoteros,1
9,El Ed_n [Vivero],1
9,El Ed_n,1
9,Enrique Mendoza,1
9,El Huizache,1
9,Guillermo Chac—n,1
9,Rancho Viejo (Hermanos V‡zquez),1
9,Las Higuerillas,1
9,Las Parotas (Humberto Vargas),1
9,Jesœs Salas,1
9,El Jinete,1
9,Jorge Ochoa,1
9,Adolfo Verduzco,1
9,La Granja [Restaurante],1
9,Lucio Guerrero,1
9,La Colmena,1
9,Los Pe–a,1
9,Mar’a Trinidad Cardona,1
9,Mart’n Pinto,1
9,Seis Potrillos,1
9,Microondas,1
9,Los Naranjos,1
9,Las Olas,1
9,Palos de Agua,1
9,El Pedazo (Rafael Ar‡mbula),1
9,Ejido Vicente Guerrero,1
9,Las Pilas,1
9,Las Placetas,1
9,La Planta [Talleres],1
9,El Mamey (Porfirio Nœ–ez),1
9,El Reparito,1
9,La Providencia Dos,1
9,La Providencia,1
9,Alejandro Alatorre,1
9,El Destierro,1
9,Rancho Beltr‡n,1
